Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Diffusion-weighted imaging with reverse phase-encoding polarity: the added value to the conventional diffusion-weighted imaging in differentiating acute infarctions from hyperintense brainstem artifacts","European Radiology","","27","2","10.1007/s00330-016-4388-1","Gil-Sun HongChoong Wook LeeMi-hyun KimSeung Won JangSae Rom ChungGa Young YoonJeong Kon Kim","2017","http://link.springer.com/article/10.1007/s00330-016-4388-1","Article"
"Chemical shift effect predicting lymph node status in rectal cancer using high-resolution MR imaging with node-for-node matched histopathological validation","European Radiology","","27","9","10.1007/s00330-017-4738-7","Hongmei ZhangChongda ZhangZhaoxu ZhengFeng YeYuan LiuShuangmei ZouChunwu Zhou","2017","http://link.springer.com/article/10.1007/s00330-017-4738-7","Article"
"Intra-arterial therapy of neuroendocrine tumour liver metastases: comparing conventional TACE, drug-eluting beads TACE and yttrium-90 radioembolisation as treatment options using a propensity score analysis model","European Radiology","","27","12","10.1007/s00330-017-4856-2","Duc Do MinhJulius ChapiroBoris GorodetskiQiang HuangCuihong LiuSusanne SmolkaLynn Jeanette SavicDavid WainstejnMingDe LinTodd SchlachterBernhard GebauerJean-François Geschwind","2017","http://link.springer.com/article/10.1007/s00330-017-4856-2","Article"
"Comparative assessment of image quality for coronary CT angiography with iobitridol and two contrast agents with higher iodine concentrations: iopromide and iomeprol. A multicentre randomized double-blind trial","European Radiology","","27","2","10.1007/s00330-016-4437-9","Stephan AchenbachJean-François PaulFrançois LaurentHans-Christoph BeckerMarco RengoJerome CaudronSebastian LeschkaOlivier VignauxGesine KnoblochGiorgio BeneaThomas SchlosserJordi AndreuBeatriz CabezaAlexis JacquierMiguel SoutoDidier Revel","2017","http://link.springer.com/article/10.1007/s00330-016-4437-9","Article"
"The assessment of local response using magnetic resonance imaging at 3- and 6-month post chemoradiotherapy in patients with anal cancer","European Radiology","","27","2","10.1007/s00330-016-4337-z","Rohit KochharAndrew G. RenehanDamian MullanBipasha ChakrabartyMark P. SaundersBernadette M. Carrington","2017","http://link.springer.com/article/10.1007/s00330-016-4337-z","Article"
"Pneumodissection for skin protection in image-guided cryoablation of superficial musculoskeletal tumours","European Radiology","","27","3","10.1007/s00330-016-4456-6","Majid MaybodyPeter Q. TangChaya S. MoskowitzMeier HsuHooman YarmohammadiF. Edward Boas","2017","http://link.springer.com/article/10.1007/s00330-016-4456-6","Article"
"Complication rates of CT-guided transthoracic lung biopsy: meta-analysis","European Radiology","","27","1","10.1007/s00330-016-4357-8","W. J. HeerinkG. H. de BockG. J. de JongeH. J. M. GroenR. VliegenthartM. Oudkerk","2017","http://link.springer.com/article/10.1007/s00330-016-4357-8","Article"
"Grading diffuse gliomas without intense contrast enhancement by amide proton transfer MR imaging: comparisons with diffusion- and perfusion-weighted imaging","European Radiology","","27","2","10.1007/s00330-016-4328-0","Osamu TogaoAkio HiwatashiKoji YamashitaKazufumi KikuchiJochen KeuppKoji YoshimotoDaisuke KugaMasami YoneyamaSatoshi O. SuzukiToru IwakiMasaya TakahashiKoji IiharaHiroshi Honda","2017","http://link.springer.com/article/10.1007/s00330-016-4328-0","Article"
"Is multidetector CT-based bone mineral density and quantitative bone microstructure assessment at the spine still feasible using ultra-low tube current and sparse sampling?","European Radiology","","27","12","10.1007/s00330-017-4904-y","Kai MeiFelix K. KoppRolf BippusThomas KöhlerBenedikt J. SchwaigerAlexandra S. GersingAndreas FehringerAndreas SauterDaniela MünzelFranz PfeifferErnst J. RummenyJan S. KirschkePeter B. NoëlThomas Baum","2017","http://link.springer.com/article/10.1007/s00330-017-4904-y","Article"
"Magnetic resonance-guided focused ultrasound treatment of extra-abdominal desmoid tumors: a retrospective multicenter study","European Radiology","","27","2","10.1007/s00330-016-4376-5","Pejman GhanouniAndrew DobrotwirAlberto BazzocchiMatthew BucknorRachelle BittonJarrett RosenbergKristen TelischakMaurizio BusaccaStefano FerrariUgo AlbisinniShannon WaltersGarry GoldKristen GanjooAlessandro NapoliKim Butts PaulyRaffi Avedian","2017","http://link.springer.com/article/10.1007/s00330-016-4376-5","Article"
"Treatment of cerebral vasospasm following aneurysmal subarachnoid haemorrhage: a systematic review and meta-analysis","European Radiology","","27","8","10.1007/s00330-016-4702-y","Grégoire BoulouisMarc Antoine LabeyrieJean RaymondChristine Rodriguez-RégentAnne Claire LukaszewiczDamien BressonWagih Ben HassenDenis TrystramJean Francois MederCatherine OppenheimOlivier Naggara","2017","http://link.springer.com/article/10.1007/s00330-016-4702-y","Article"
"Delayed contrast-enhanced computed tomography in patients with known or suspected cardiac sarcoidosis: A feasibility study","European Radiology","","27","10","10.1007/s00330-017-4824-x","Tadao AikawaNoriko Oyama-ManabeMasanao NayaHiroshi OhiraAyako SugimotoIchizo TsujinoMasahiko ObaraOsamu ManabeKohsuke KudoHiroyuki TsutsuiNagara Tamaki","2017","http://link.springer.com/article/10.1007/s00330-017-4824-x","Article"
"Short & long term adverse outcomes after arterial embolisation for the treatment of postpartum haemorrhage: a systematic review","European Radiology","","27","2","10.1007/s00330-016-4395-2","Marie-Aimée Päivi SoroAlban DenysMaud de RhamDavid Baud","2017","http://link.springer.com/article/10.1007/s00330-016-4395-2","Article"
"Differentiation of Uterine Leiomyosarcoma from Atypical Leiomyoma: Diagnostic Accuracy of Qualitative MR Imaging Features and Feasibility of Texture Analysis","European Radiology","","27","7","10.1007/s00330-016-4623-9","Yulia LakhmanHarini VeeraraghavanJoshua ChaimDiana FeierDebra A. GoldmanChaya S. MoskowitzStephanie NougaretRamon E. SosaHebert Alberto VargasRobert A. SoslowNadeem R. Abu-RustumHedvig HricakEvis Sala","2017","http://link.springer.com/article/10.1007/s00330-016-4623-9","Article"
"Imaging-based surrogate markers of transcriptome subclasses and signatures in hepatocellular carcinoma: preliminary results","European Radiology","","27","11","10.1007/s00330-017-4844-6","Bachir TaouliYujin HoshidaSuguru KakiteXintong ChenPoh Seng TanXiaochen SunShingo KihiraKensuke KojimaSara ToffaninM. Isabel FielHadassa HirschfieldMathilde WagnerJosep M. Llovet","2017","http://link.springer.com/article/10.1007/s00330-017-4844-6","Article"
"Improved MDCT monitoring of pelvic myeloma bone disease through the use of a novel longitudinal bone subtraction post-processing algorithm","European Radiology","","27","7","10.1007/s00330-016-4642-6","Marius HorgerWolfgang M. ThaissHendrik DittKatja WeiselJan FritzKonstantin NikolaouShu LiaoChristopher Kloth","2017","http://link.springer.com/article/10.1007/s00330-016-4642-6","Article"
"Prognostic significance of focal lesions and diffuse infiltration on MRI for multiple myeloma: a meta-analysis","European Radiology","","27","6","10.1007/s00330-016-4543-8","So-Yeon LeeHyun-Jung KimYu Ri ShinHee-Jin ParkYun-Gyoo LeeSuk Joong Oh","2017","http://link.springer.com/article/10.1007/s00330-016-4543-8","Article"
"Quantification of global myocardial function by cine MRI deformable registration-based analysis: Comparison with MR feature tracking and speckle-tracking echocardiography","European Radiology","","27","4","10.1007/s00330-016-4514-0","Mariana M. LamaciePaaladinesh ThavendiranathanKate HannemanAndreas GreiserMarie-Pierre JollyRichard WardBernd J. Wintersperger","2017","http://link.springer.com/article/10.1007/s00330-016-4514-0","Article"
"Cyclops lesions detected by MRI are frequent findings after ACL surgical reconstruction but do not impact clinical outcome over 2 years","European Radiology","","27","8","10.1007/s00330-016-4661-3","Luca FacchettiBenedikt J. SchwaigerAlexandra S. GersingJulio Brandao GuimaraesLorenzo NardoSharmila MajumdarBenjamin C. MaThomas M. LinkXiaojuan Li","2017","http://link.springer.com/article/10.1007/s00330-016-4661-3","Article"
"Clinical implementation of an emergency department coronary computed tomographic angiography protocol for triage of patients with suspected acute coronary syndrome","European Radiology","","27","7","10.1007/s00330-016-4562-5","Brian B. GhoshhajraRichard A. P. TakxPedro V. StaziakiHarshna VadvalaPhillip KimTomas G. NeilanNandini M. MeyersohnDaniel BittnerSumbal A. JanjuaThomas MayrhoferJeffrey L. GreenwaldQuyhn A. TruongSuhny AbbaraDavid F. M. BrownJames L. JanuzziSanjeev Francis","2017","http://link.springer.com/article/10.1007/s00330-016-4562-5","Article"
"Real-time fusion of coronary CT angiography with x-ray fluoroscopy during chronic total occlusion PCI","European Radiology","","27","6","10.1007/s00330-016-4599-5","Brian B. GhoshhajraRichard A. P. TakxLuke L. StoneErin E. GirardEmmanouil S. BrilakisWilliam L. LombardiRobert W. YehFarouc A. Jaffer","2017","http://link.springer.com/article/10.1007/s00330-016-4599-5","Article"
"Intra-patient comparison of reduced-dose model-based iterative reconstruction with standard-dose adaptive statistical iterative reconstruction in the CT diagnosis and follow-up of urolithiasis","European Radiology","","27","10","10.1007/s00330-017-4783-2","Sean TenantChun Lap PangPrageeth DissanayakeVarut VardhanabhutiColin StuckeyCatherine GutteridgeChristopher HydeCarl Roobottom","2017","http://link.springer.com/article/10.1007/s00330-017-4783-2","Article"
"Risk factors for and causes and treatment of recurrence of inferior vena cava type of Budd-Chiari syndrome after stenting in China: A retrospective analysis of a large cohort","European Radiology","","27","3","10.1007/s00330-016-4482-4","Wen-Dong LiHui-Ying YuAi-Min QianJian-Jie RongYe-Qing ZhangXiao-Qiang Li","2017","http://link.springer.com/article/10.1007/s00330-016-4482-4","Article"
"Comparison of strain and shear-wave ultrasounic elastography in predicting the pathological response to neoadjuvant chemotherapy in breast cancers","European Radiology","","27","6","10.1007/s00330-016-4619-5","Yan MaShuo ZhangJing LiJianyi LiYe KangWeidong Ren","2017","http://link.springer.com/article/10.1007/s00330-016-4619-5","Article"
"Evaluation of 68Ga-DOTATOC PET/MRI for whole-body staging of neuroendocrine tumours in comparison with 68Ga-DOTATOC PET/CT","European Radiology","","27","10","10.1007/s00330-017-4803-2","Lino M. SawickiCornelius DeuschlKarsten BeiderwellenVerena RuhlmannThorsten D. PoeppelPhilipp HeuschHarald LahnerDagmar FührerAndreas BockischKen HerrmannMichael ForstingGerald AntochLale Umutlu","2017","http://link.springer.com/article/10.1007/s00330-017-4803-2","Article"
"The accuracy of 18F-FDG PET/CT in predicting the pathological response to neoadjuvant chemotherapy in patients with breast cancer: a meta-analysis and systematic review","European Radiology","","27","11","10.1007/s00330-017-4831-y","Fangfang TianGuohua ShenYunfu DengWei DiaoZhiyun Jia","2017","http://link.springer.com/article/10.1007/s00330-017-4831-y","Article"
"Diagnostic accuracy of coronary CT angiography using 3rd-generation dual-source CT and automated tube voltage selection: Clinical application in a non-obese and obese patient population","European Radiology","","27","6","10.1007/s00330-016-4601-2","Stefanie MangoldJulian L. WichmannU. Joseph SchoepfDamiano CarusoChristian TescheDaniel H. SteinbergAkos Varga-SzemesAndrew C. StubenrauchRichard R. Bayer IIMatthew BiancalanaKonstantin NikolaouCarlo N. De Cecco","2017","http://link.springer.com/article/10.1007/s00330-016-4601-2","Article"
"Radiation injury vs. recurrent brain metastasis: combining textural feature radiomics analysis and standard parameters may increase 18F-FET PET accuracy without dynamic scans","European Radiology","","27","7","10.1007/s00330-016-4638-2","Philipp LohmannGabriele StoffelsGarry CecconMarion RappMichael SabelChristian P. FilssMarcel A. KampCarina StegmayrBernd NeumaierNadim J. ShahKarl-Josef LangenNorbert Galldiks","2017","http://link.springer.com/article/10.1007/s00330-016-4638-2","Article"
"Improved assessment of mediastinal and pulmonary pathologies in combined staging CT examinations using a fast-speed acquisition dual-source CT protocol","European Radiology","","27","12","10.1007/s00330-017-4888-7","Franziska M. BraunVeronica HolznerFelix G. MeinelMarco ArmbrusterMartina BrandlhuberBirgit Ertl-WagnerWieland H. Sommer","2017","http://link.springer.com/article/10.1007/s00330-017-4888-7","Article"
"Prediction of pancreatic neuroendocrine tumour grade with MR imaging features: added value of diffusion-weighted imaging","European Radiology","","27","4","10.1007/s00330-016-4539-4","Emad LotfalizadehMaxime RonotMathilde WagnerJérôme CrosAnne CouvelardMarie-Pierre VulliermeWassim AllahamOlivia HenticPhilippe RuzniewskiValérie Vilgrain","2017","http://link.springer.com/article/10.1007/s00330-016-4539-4","Article"
"Diagnostic accuracy of magnetic resonance imaging techniques for treatment response evaluation in patients with high-grade glioma, a systematic review and meta-analysis","European Radiology","","27","10","10.1007/s00330-017-4789-9","Bart R. J. van DijkenPeter Jan van LaarGea A. HoltmanAnouk van der Hoorn","2017","http://link.springer.com/article/10.1007/s00330-017-4789-9","Article"
"Impact of post-processing methods on apparent diffusion coefficient values","European Radiology","","27","3","10.1007/s00330-016-4403-6","Martin Georg ZeilingerMichael LellPascal Andreas Thomas BaltzerArnd DörflerMichael UderMatthias Dietzel","2017","http://link.springer.com/article/10.1007/s00330-016-4403-6","Article"
"Volume of high-risk intratumoral subregions at multi-parametric MR imaging predicts overall survival and complements molecular analysis of glioblastoma","European Radiology","","27","9","10.1007/s00330-017-4751-x","Yi CuiShangjie RenKhin Khin ThaJia WuHiroki ShiratoRuijiang Li","2017","http://link.springer.com/article/10.1007/s00330-017-4751-x","Article"
"Non-enhanced magnetic resonance imaging of unruptured intracranial aneurysms at 7 Tesla: Comparison with digital subtraction angiography","European Radiology","","27","1","10.1007/s00330-016-4323-5","Karsten H. WredeToshinori MatsushigeSophia L. GoerickeBixia ChenLale UmutluHarald H. QuickMark E. LaddSören JohstMichael ForstingUlrich SureMarc Schlamann","2017","http://link.springer.com/article/10.1007/s00330-016-4323-5","Article"
"Severity-specific alterations in CBF, OEF and CMRO2 in cirrhotic patients with hepatic encephalopathy","European Radiology","","27","11","10.1007/s00330-017-4809-9","Gang ZhengHanzhang LuWenkui YuSong LuoYa LiuWei LiuHui LiuLong WuLijuan ZhengXiang KongLong Jiang ZhangGuang Ming Lu","2017","http://link.springer.com/article/10.1007/s00330-017-4809-9","Article"
"Reliability of MRI assessment of acute musculotendinous groin injuries in athletes","European Radiology","","27","4","10.1007/s00330-016-4487-z","Andreas SernerFrank W. RoemerPer HölmichKristian ThorborgJingbo NiuAdam WeirJohannes L. TolAli Guermazi","2017","http://link.springer.com/article/10.1007/s00330-016-4487-z","Article"
