dois,license,journal_title,publisher,issued,issn_type.x,issn,year_flipped,issn_type.y
10.1111/pbi.12901,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12902,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12907,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12906,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12910,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12917,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12912,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12914,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12918,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12924,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12926,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12927,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12925,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12928,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12929,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12909,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12935,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12936,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12944,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12946,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12943,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12949,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12954,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12955,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12958,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12956,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12957,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12959,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12977,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12983,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12984,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13033,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13032,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13039,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13041,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13045,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13038,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13046,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13049,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13048,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13054,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13035,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13061,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13062,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13057,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13065,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13067,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13058,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13072,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13070,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13071,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13076,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13084,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13089,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13099,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13104,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13105,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13112,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13117,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13123,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13118,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13129,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13127,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13128,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13134,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13135,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13139,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13137,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13144,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13146,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13150,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13151,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13152,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13274,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13280,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13281,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13284,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13287,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13290,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13292,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13293,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13294,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13295,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13297,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12850,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13282,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13300,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13037,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12962,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12940,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13299,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13184,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13192,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13186,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13197,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13188,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13200,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13199,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13168,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13173,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13176,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13171,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13177,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13216,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13225,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13313,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13301,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12710,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12651,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13315,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13193,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12630,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13307,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13149,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12750,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12846,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12952,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12822,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13273,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13283,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12951,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13311,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13314,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12873,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12963,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12897,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13319,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12847,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12593,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13060,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12709,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13026,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13042,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12895,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12728,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12934,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12882,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12790,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12739,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12772,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12735,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12950,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12693,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12725,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12673,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13286,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2020,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13308,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2020,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12707,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12961,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12829,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13170,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12892,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12896,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12696,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2017,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12662,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2016,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13064,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.12960,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2018,issn_1,1467-7644,2016,ISSN_L
10.1111/pbi.13059,http://creativecommons.org/licenses/by/4.0/,Plant Biotechnology Journal,Wiley,2019,issn_1,1467-7644,2016,ISSN_L
